cycle,req_valid,req_ready,req_accept,req_kv_head,req_position,req_dim,rsp_valid,rsp_ready,rsp_accept,rsp_data,score_valid,score_ready,score_accept,score_q_head,score_kv_head,score_position,score_raw,score_scaled,score_last,k_request_count,k_response_count,score_count
1592,0,0,0,0,2,80,0,1,0,0x00091b,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,337,336,2
1593,0,0,0,0,2,80,0,1,0,0x00091b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,337,336,2
1594,0,0,0,0,2,80,1,1,1,0xfff99d,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,337,336,2
1595,1,1,1,0,2,81,0,0,0,0xfff99d,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,337,337,2
1596,0,0,0,0,2,81,0,1,0,0xfff99d,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,338,337,2
1597,0,0,0,0,2,81,0,1,0,0xfff99d,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,338,337,2
1598,0,0,0,0,2,81,1,1,1,0x000158,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,338,337,2
1599,1,1,1,0,2,82,0,0,0,0x000158,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,338,338,2
1600,0,0,0,0,2,82,0,1,0,0x000158,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,339,338,2
1601,0,0,0,0,2,82,0,1,0,0x000158,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,339,338,2
1602,0,0,0,0,2,82,1,1,1,0xfffe59,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,339,338,2
1603,1,1,1,0,2,83,0,0,0,0xfffe59,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,339,339,2
1604,0,0,0,0,2,83,0,1,0,0xfffe59,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,340,339,2
1605,0,0,0,0,2,83,0,1,0,0xfffe59,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,340,339,2
1606,0,0,0,0,2,83,1,1,1,0xffe2e9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,340,339,2
1607,1,0,0,0,2,84,0,0,0,0xffe2e9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,340,340,2
1608,1,1,1,0,2,84,0,0,0,0xffe2e9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,340,340,2
1609,0,0,0,0,2,84,0,1,0,0xffe2e9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,340,2
1610,0,0,0,0,2,84,0,1,0,0xffe2e9,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,340,2
1611,0,0,0,0,2,84,0,1,0,0xffe2e9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,340,2
1612,0,0,0,0,2,84,1,1,1,0x000096,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,340,2
1613,1,0,0,0,2,85,0,0,0,0x000096,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,341,2
1614,1,1,1,0,2,85,0,0,0,0x000096,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,341,341,2
1615,0,0,0,0,2,85,0,1,0,0x000096,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,342,341,2
1616,0,0,0,0,2,85,0,1,0,0x000096,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,342,341,2
1617,0,0,0,0,2,85,1,1,1,0x000b37,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,342,341,2
1618,1,1,1,0,2,86,0,0,0,0x000b37,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,342,342,2
1619,0,0,0,0,2,86,0,1,0,0x000b37,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,343,342,2
1620,0,0,0,0,2,86,0,1,0,0x000b37,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,343,342,2
1621,0,0,0,0,2,86,1,1,1,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,343,342,2
1622,1,1,1,0,2,87,0,0,0,0x000959,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,343,343,2
1623,0,0,0,0,2,87,0,1,0,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1624,0,0,0,0,2,87,0,1,0,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1625,0,0,0,0,2,87,0,1,0,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1626,0,0,0,0,2,87,0,1,0,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1627,0,0,0,0,2,87,0,1,0,0x000959,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1628,0,0,0,0,2,87,1,1,1,0x00002e,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,343,2
1629,1,0,0,0,2,88,0,0,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,344,2
1630,1,1,1,0,2,88,0,0,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,344,344,2
1631,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1632,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1633,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1634,0,0,0,0,2,88,0,1,0,0x00002e,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1635,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1636,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1637,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1638,0,0,0,0,2,88,0,1,0,0x00002e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1639,0,0,0,0,2,88,1,1,1,0x0045b4,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,344,2
1640,1,1,1,0,2,89,0,0,0,0x0045b4,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,345,345,2
1641,0,0,0,0,2,89,0,1,0,0x0045b4,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,345,2
1642,0,0,0,0,2,89,0,1,0,0x0045b4,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,345,2
1643,0,0,0,0,2,89,0,1,0,0x0045b4,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,345,2
1644,0,0,0,0,2,89,1,1,1,0x00079f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,345,2
1645,1,0,0,0,2,90,0,0,0,0x00079f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,346,2
1646,1,1,1,0,2,90,0,0,0,0x00079f,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,346,346,2
1647,0,0,0,0,2,90,0,1,0,0x00079f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,347,346,2
1648,0,0,0,0,2,90,0,1,0,0x00079f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,347,346,2
1649,0,0,0,0,2,90,1,1,1,0xfff3e1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,347,346,2
1650,1,1,1,0,2,91,0,0,0,0xfff3e1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,347,347,2
1651,0,0,0,0,2,91,0,1,0,0xfff3e1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,348,347,2
1652,0,0,0,0,2,91,0,1,0,0xfff3e1,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,348,347,2
1653,0,0,0,0,2,91,1,1,1,0x00111e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,348,347,2
1654,1,1,1,0,2,92,0,0,0,0x00111e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,348,348,2
1655,0,0,0,0,2,92,0,1,0,0x00111e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,349,348,2
1656,0,0,0,0,2,92,0,1,0,0x00111e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,349,348,2
1657,0,0,0,0,2,92,1,1,1,0x00001e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,349,348,2
1658,1,0,0,0,2,93,0,0,0,0x00001e,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,349,349,2
1659,1,1,1,0,2,93,0,0,0,0x00001e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,349,349,2
1660,0,0,0,0,2,93,0,1,0,0x00001e,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,350,349,2
1661,0,0,0,0,2,93,0,1,0,0x00001e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,350,349,2
1662,0,0,0,0,2,93,1,1,1,0x000325,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,350,349,2
1663,1,1,1,0,2,94,0,0,0,0x000325,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,350,350,2
1664,0,0,0,0,2,94,0,1,0,0x000325,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,351,350,2
1665,0,0,0,0,2,94,0,1,0,0x000325,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,351,350,2
1666,0,0,0,0,2,94,0,1,0,0x000325,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,351,350,2
1667,0,0,0,0,2,94,1,1,1,0x000671,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,351,350,2
1668,1,1,1,0,2,95,0,0,0,0x000671,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,351,351,2
1669,0,0,0,0,2,95,0,1,0,0x000671,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,352,351,2
1670,0,0,0,0,2,95,0,1,0,0x000671,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,352,351,2
1671,0,0,0,0,2,95,1,1,1,0x00066e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,352,351,2
1672,1,1,1,0,2,96,0,0,0,0x00066e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,352,352,2
1673,0,0,0,0,2,96,0,1,0,0x00066e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,353,352,2
1674,0,0,0,0,2,96,0,1,0,0x00066e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,353,352,2
1675,0,0,0,0,2,96,1,1,1,0xffee87,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,353,352,2
1676,1,1,1,0,2,97,0,0,0,0xffee87,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,353,353,2
1677,0,0,0,0,2,97,0,1,0,0xffee87,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,354,353,2
1678,0,0,0,0,2,97,0,1,0,0xffee87,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,354,353,2
1679,0,0,0,0,2,97,1,1,1,0x000895,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,354,353,2
1680,1,1,1,0,2,98,0,0,0,0x000895,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,354,354,2
1681,0,0,0,0,2,98,0,1,0,0x000895,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,355,354,2
1682,0,0,0,0,2,98,0,1,0,0x000895,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,355,354,2
1683,0,0,0,0,2,98,1,1,1,0xffc3c1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,355,354,2
1684,1,1,1,0,2,99,0,0,0,0xffc3c1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,355,355,2
1685,0,0,0,0,2,99,0,1,0,0xffc3c1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,355,2
1686,0,0,0,0,2,99,0,1,0,0xffc3c1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,355,2
1687,0,0,0,0,2,99,0,1,0,0xffc3c1,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,355,2
1688,0,0,0,0,2,99,1,1,1,0xfff1c3,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,355,2
1689,1,0,0,0,2,100,0,0,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,356,2
1690,1,1,1,0,2,100,0,0,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,356,356,2
1691,0,0,0,0,2,100,0,1,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1692,0,0,0,0,2,100,0,1,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1693,0,0,0,0,2,100,0,1,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1694,0,0,0,0,2,100,0,1,0,0xfff1c3,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1695,0,0,0,0,2,100,0,1,0,0xfff1c3,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1696,0,0,0,0,2,100,1,1,1,0x000e5f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,356,2
1697,1,0,0,0,2,101,0,0,0,0x000e5f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,357,2
1698,1,1,1,0,2,101,0,0,0,0x000e5f,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,357,357,2
1699,0,0,0,0,2,101,0,1,0,0x000e5f,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,358,357,2
1700,0,0,0,0,2,101,0,1,0,0x000e5f,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,358,357,2
1701,0,0,0,0,2,101,1,1,1,0xffe608,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,358,357,2
1702,1,1,1,0,2,102,0,0,0,0xffe608,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,358,358,2
1703,0,0,0,0,2,102,0,1,0,0xffe608,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,359,358,2
1704,0,0,0,0,2,102,0,1,0,0xffe608,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,359,358,2
1705,0,0,0,0,2,102,1,1,1,0xfff89e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,359,358,2
1706,1,1,1,0,2,103,0,0,0,0xfff89e,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,359,359,2
1707,0,0,0,0,2,103,0,1,0,0xfff89e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,360,359,2
1708,0,0,0,0,2,103,0,1,0,0xfff89e,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,360,359,2
1709,0,0,0,0,2,103,1,1,1,0x0006a5,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,360,359,2
1710,1,1,1,0,2,104,0,0,0,0x0006a5,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,360,360,2
1711,0,0,0,0,2,104,0,1,0,0x0006a5,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,361,360,2
1712,0,0,0,0,2,104,0,1,0,0x0006a5,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,361,360,2
1713,0,0,0,0,2,104,0,1,0,0x0006a5,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,361,360,2
1714,0,0,0,0,2,104,1,1,1,0xffff46,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,361,360,2
1715,1,1,1,0,2,105,0,0,0,0xffff46,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,361,361,2
1716,0,0,0,0,2,105,0,1,0,0xffff46,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,362,361,2
1717,0,0,0,0,2,105,0,1,0,0xffff46,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,362,361,2
1718,0,0,0,0,2,105,1,1,1,0x000167,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,362,361,2
1719,1,1,1,0,2,106,0,0,0,0x000167,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,362,362,2
1720,0,0,0,0,2,106,0,1,0,0x000167,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,363,362,2
1721,0,0,0,0,2,106,0,1,0,0x000167,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,363,362,2
1722,0,0,0,0,2,106,1,1,1,0xffef60,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,363,362,2
1723,1,1,1,0,2,107,0,0,0,0xffef60,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,363,363,2
1724,0,0,0,0,2,107,0,1,0,0xffef60,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,364,363,2
1725,0,0,0,0,2,107,0,1,0,0xffef60,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,364,363,2
1726,0,0,0,0,2,107,1,1,1,0xfffe80,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,364,363,2
1727,1,1,1,0,2,108,0,0,0,0xfffe80,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,364,364,2
1728,0,0,0,0,2,108,0,1,0,0xfffe80,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,365,364,2
1729,0,0,0,0,2,108,0,1,0,0xfffe80,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,365,364,2
1730,0,0,0,0,2,108,1,1,1,0x0002ed,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,365,364,2
1731,1,1,1,0,2,109,0,0,0,0x0002ed,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,365,365,2
1732,0,0,0,0,2,109,0,1,0,0x0002ed,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,366,365,2
1733,0,0,0,0,2,109,0,1,0,0x0002ed,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,366,365,2
1734,0,0,0,0,2,109,0,1,0,0x0002ed,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,366,365,2
1735,0,0,0,0,2,109,1,1,1,0x000b75,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,366,365,2
1736,1,1,1,0,2,110,0,0,0,0x000b75,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,366,366,2
1737,0,0,0,0,2,110,0,1,0,0x000b75,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,367,366,2
1738,0,0,0,0,2,110,0,1,0,0x000b75,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,367,366,2
1739,0,0,0,0,2,110,1,1,1,0x000eb2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,367,366,2
1740,1,1,1,0,2,111,0,0,0,0x000eb2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,367,367,2
1741,0,0,0,0,2,111,0,1,0,0x000eb2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,368,367,2
1742,0,0,0,0,2,111,0,1,0,0x000eb2,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,368,367,2
1743,0,0,0,0,2,111,1,1,1,0x0005f2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,368,367,2
1744,1,1,1,0,2,112,0,0,0,0x0005f2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,368,368,2
1745,0,0,0,0,2,112,0,1,0,0x0005f2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,369,368,2
1746,0,0,0,0,2,112,0,1,0,0x0005f2,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,369,368,2
1747,0,0,0,0,2,112,1,1,1,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,369,368,2
1748,1,1,1,0,2,113,0,0,0,0x001f5b,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,369,369,2
1749,0,0,0,0,2,113,0,1,0,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1750,0,0,0,0,2,113,0,1,0,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1751,0,0,0,0,2,113,0,1,0,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1752,0,0,0,0,2,113,0,1,0,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1753,0,0,0,0,2,113,0,1,0,0x001f5b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1754,0,0,0,0,2,113,1,1,1,0x000820,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,369,2
1755,1,1,1,0,2,114,0,0,0,0x000820,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,370,370,2
1756,0,0,0,0,2,114,0,1,0,0x000820,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,370,2
1757,0,0,0,0,2,114,0,1,0,0x000820,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,370,2
1758,0,0,0,0,2,114,0,1,0,0x000820,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,370,2
1759,0,0,0,0,2,114,1,1,1,0xffe185,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,370,2
1760,1,0,0,0,2,115,0,0,0,0xffe185,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,371,2
1761,1,0,0,0,2,115,0,0,0,0xffe185,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,371,2
1762,1,1,1,0,2,115,0,0,0,0xffe185,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,371,371,2
1763,0,0,0,0,2,115,0,1,0,0xffe185,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,372,371,2
1764,0,0,0,0,2,115,0,1,0,0xffe185,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,372,371,2
1765,0,0,0,0,2,115,1,1,1,0x03dcf9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,372,371,2
1766,1,1,1,0,2,116,0,0,0,0x03dcf9,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,372,372,2
1767,0,0,0,0,2,116,0,1,0,0x03dcf9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,373,372,2
1768,0,0,0,0,2,116,0,1,0,0x03dcf9,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,373,372,2
1769,0,0,0,0,2,116,1,1,1,0xfffd2b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,373,372,2
1770,1,1,1,0,2,117,0,0,0,0xfffd2b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,373,373,2
1771,0,0,0,0,2,117,0,1,0,0xfffd2b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,374,373,2
1772,0,0,0,0,2,117,0,1,0,0xfffd2b,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,374,373,2
1773,0,0,0,0,2,117,1,1,1,0x000649,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,374,373,2
1774,1,1,1,0,2,118,0,0,0,0x000649,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,374,374,2
1775,0,0,0,0,2,118,0,1,0,0x000649,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,375,374,2
1776,0,0,0,0,2,118,0,1,0,0x000649,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,375,374,2
1777,0,0,0,0,2,118,1,1,1,0x00033b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,375,374,2
1778,1,1,1,0,2,119,0,0,0,0x00033b,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,375,375,2
1779,0,0,0,0,2,119,0,1,0,0x00033b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,376,375,2
1780,0,0,0,0,2,119,0,1,0,0x00033b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,376,375,2
1781,0,0,0,0,2,119,0,1,0,0x00033b,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,376,375,2
1782,0,0,0,0,2,119,1,1,1,0xffedb8,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,376,375,2
1783,1,1,1,0,2,120,0,0,0,0xffedb8,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,376,376,2
1784,0,0,0,0,2,120,0,1,0,0xffedb8,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,377,376,2
1785,0,0,0,0,2,120,0,1,0,0xffedb8,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,377,376,2
1786,0,0,0,0,2,120,1,1,1,0xffed7c,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,377,376,2
1787,1,1,1,0,2,121,0,0,0,0xffed7c,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,377,377,2
1788,0,0,0,0,2,121,0,1,0,0xffed7c,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,378,377,2
1789,0,0,0,0,2,121,0,1,0,0xffed7c,0,1,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,378,377,2
1790,0,0,0,0,2,121,1,1,1,0x0003e9,0,0,0,0,0,1,0x00000000320ebeb5,0x00000000046cac93,0,378,377,2
